periodo,sexo,poblacion,nivel_ingreso,nivel_instruccion
Segundo trimestre del 2012,Mujer,45066.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2012,Hombre,207878.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2012,Mujer,43315.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2011,Hombre,253956.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2011,Mujer,41124.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2011,Hombre,268378.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2011,Mujer,46748.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2011,Hombre,286415.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2011,Mujer,41019.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2011,Hombre,264052.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2011,Mujer,48845.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2010,Hombre,256849.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2010,Mujer,44158.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2010,Hombre,277734.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2010,Mujer,36731.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2010,Hombre,290835.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2010,Mujer,42718.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2010,Hombre,284481.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2010,Mujer,44600.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2009,Hombre,313059.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2009,Mujer,57726.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2009,Hombre,324160.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2009,Mujer,59130.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2009,Hombre,351359.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2009,Mujer,68264.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2009,Hombre,346310.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2009,Mujer,58258.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2008,Hombre,408904.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2008,Mujer,69756.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2008,Hombre,396546.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2008,Mujer,73170.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2008,Hombre,418044.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2008,Mujer,75580.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2008,Hombre,407686.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2008,Mujer,60397.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2007,Hombre,402173.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2007,Mujer,73149.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2007,Hombre,420382.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2007,Mujer,61784.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2007,Hombre,434801.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2007,Mujer,66061.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2007,Hombre,408171.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2007,Mujer,61272.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2006,Hombre,427290.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2006,Mujer,69472.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2006,Hombre,425071.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2006,Mujer,65962.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2006,Hombre,421481.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2006,Mujer,69088.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2006,Hombre,387792.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2006,Mujer,62545.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2005,Hombre,386654.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2005,Mujer,57866.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2005,Hombre,358569.0,Más de 5 salarios mínimos,Primaria completa
Tercer trimestre del 2005,Mujer,61037.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2005,Hombre,365189.0,Más de 5 salarios mínimos,Primaria completa
Segundo trimestre del 2005,Mujer,59900.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2005,Hombre,333322.0,Más de 5 salarios mínimos,Primaria completa
Primer trimestre del 2005,Mujer,46476.0,Más de 5 salarios mínimos,Primaria completa
Cuarto trimestre del 2025,Hombre,47034.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2025,Mujer,14298.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2025,Hombre,42065.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2025,Mujer,16929.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2025,Hombre,47980.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2025,Mujer,8857.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2025,Hombre,54172.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2025,Mujer,12305.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2024,Hombre,46718.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2024,Mujer,12486.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2024,Hombre,53911.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2024,Mujer,19015.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2024,Hombre,56601.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2024,Mujer,15633.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2024,Hombre,64500.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2024,Mujer,20424.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2023,Hombre,70706.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2023,Mujer,18285.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2023,Hombre,69761.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2023,Mujer,25715.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2023,Hombre,72642.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2023,Mujer,26231.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2023,Hombre,72773.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2023,Mujer,26865.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2022,Hombre,89588.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2022,Mujer,32119.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2022,Hombre,59584.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2022,Mujer,25883.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2022,Hombre,98684.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2022,Mujer,21508.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2022,Hombre,81456.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2022,Mujer,19653.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2021,Hombre,150554.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2021,Mujer,44390.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2021,Hombre,165162.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2021,Mujer,41774.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2021,Hombre,142039.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2021,Mujer,32627.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2021,Hombre,138586.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2021,Mujer,31051.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2020,Hombre,159080.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2020,Mujer,42057.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2020,Hombre,133823.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2020,Mujer,28300.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2020,Hombre,158683.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2020,Mujer,40359.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2019,Hombre,260139.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2019,Mujer,63922.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2019,Hombre,225547.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2019,Mujer,61332.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2019,Hombre,209788.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2019,Mujer,56153.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2019,Hombre,212157.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2019,Mujer,51639.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2018,Hombre,324447.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2018,Mujer,76282.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2018,Hombre,292546.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2018,Mujer,90924.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2018,Hombre,290046.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2018,Mujer,78748.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2018,Hombre,290303.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2018,Mujer,76987.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2017,Hombre,357037.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2017,Mujer,81843.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2017,Hombre,408275.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2017,Mujer,95639.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2017,Hombre,385483.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2017,Mujer,90315.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2017,Hombre,403028.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2017,Mujer,97683.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2016,Hombre,443922.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2016,Mujer,125956.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2016,Hombre,414647.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2016,Mujer,114864.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2016,Hombre,374705.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2016,Mujer,117722.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2016,Hombre,443734.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2016,Mujer,122223.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2015,Hombre,506457.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2015,Mujer,133477.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2015,Hombre,515642.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2015,Mujer,135170.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2015,Hombre,474623.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2015,Mujer,123456.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2015,Hombre,523264.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2015,Mujer,149942.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2014,Hombre,467805.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2014,Mujer,140709.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2014,Hombre,480964.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2014,Mujer,145521.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2014,Hombre,478286.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2014,Mujer,147378.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2014,Hombre,493493.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2014,Mujer,146782.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2013,Hombre,532704.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2013,Mujer,171647.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2013,Hombre,536319.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2013,Mujer,171005.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2013,Hombre,542467.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2013,Mujer,177990.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2013,Hombre,553814.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2013,Mujer,179379.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2012,Hombre,575207.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2012,Mujer,203612.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2012,Hombre,545746.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2012,Mujer,209656.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2012,Hombre,533762.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2012,Mujer,204809.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2012,Hombre,529602.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2012,Mujer,184465.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2011,Hombre,656623.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2011,Mujer,198617.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2011,Hombre,602540.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2011,Mujer,197606.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2011,Hombre,630966.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2011,Mujer,186421.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2011,Hombre,591050.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2011,Mujer,204939.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2010,Hombre,615229.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2010,Mujer,180850.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2010,Hombre,631514.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2010,Mujer,237655.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2010,Hombre,644568.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2010,Mujer,196856.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2010,Hombre,590153.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2010,Mujer,211716.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2009,Hombre,688860.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2009,Mujer,232928.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2009,Hombre,707597.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2009,Mujer,253093.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2009,Hombre,741285.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2009,Mujer,285282.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2009,Hombre,753182.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2009,Mujer,279746.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2008,Hombre,867695.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2008,Mujer,291233.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2008,Hombre,914781.0,Más de 5 salarios mínimos,Secundaria completa
Tercer trimestre del 2008,Mujer,312461.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2008,Hombre,928221.0,Más de 5 salarios mínimos,Secundaria completa
Segundo trimestre del 2008,Mujer,315660.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2008,Hombre,878468.0,Más de 5 salarios mínimos,Secundaria completa
Primer trimestre del 2008,Mujer,297657.0,Más de 5 salarios mínimos,Secundaria completa
Cuarto trimestre del 2007,Hombre,894232.0,Más de 5 salarios mínimos,Secundaria completa
